the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.095       0.01        0.04           0.420       0.040       0.060     
2          2               8                 1000      0.095       0.02        0.08           0.240       0.040       0.280     
4          4               16                1000      0.100       0.04        0.16           0.240       0.040       0.240     
8          8               32                1000      0.100       0.08        0.32           0.380       0.040       0.060     
16         16              64                1000      0.103       0.16        0.62           0.260       0.060       0.100     
32         32              128               1000      0.100       0.32        1.29           0.260       0.060       0.080     
64         64              256               1000      0.109       0.59        2.35           0.240       0.060       0.200     
128        128             512               1000      0.119       1.07        4.30           0.220       0.080       0.100     
256        256             1024              1000      0.153       1.67        6.67           0.320       0.100       0.480     
512        512             2048              1000      0.221       2.32        9.26           0.360       0.180       0.200     
1024       1024            4096              1000      0.355       2.89        11.54          0.500       0.300       0.500     
2048       2048            8192              1000      0.649       3.15        12.61          0.800       0.600       0.620     
4096       4096            16384             1000      1.234       3.32        13.27          1.440       1.200       1.700     
8192       8192            32768             1000      2.383       3.44        13.75          2.540       2.340       2.800     
16384      16384           65536             1000      4.690       3.49        13.97          4.860       4.640       5.100     
32768      32768           131072            1000      9.326       3.51        14.05          18.320      9.240       9.940     
65536      65536           262144            1000      18.546      3.53        14.13          27.240      18.460      19.120    
131072     131072          524288            1000      37.023      3.54        14.16          47.180      36.900      37.400    
262144     262144          1048576           1000      76.404      3.43        13.72          86.440      76.140      76.560    
524288     524288          2097152           1000      156.570     3.35        13.39          174.260     154.960     156.840   
1048576    1048576         4194304           1000      369.518     2.84        11.35          390.360     363.600     384.560   

