the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.101       0.01        0.04           0.220       0.040       0.100     
2          2               8                 1000      0.115       0.02        0.07           0.220       0.060       0.140     
4          4               16                1000      0.121       0.03        0.13           0.240       0.060       0.140     
8          8               32                1000      0.119       0.07        0.27           0.360       0.060       0.340     
16         16              64                1000      0.133       0.12        0.48           0.260       0.080       0.160     
32         32              128               1000      0.129       0.25        0.99           0.320       0.120       0.140     
64         64              256               1000      0.201       0.32        1.27           0.320       0.180       0.340     
128        128             512               1000      0.329       0.39        1.56           0.640       0.300       0.300     
256        256             1024              1000      0.580       0.44        1.77           0.680       0.560       0.680     
512        512             2048              1000      1.094       0.47        1.87           1.300       1.080       1.300     
1024       1024            4096              1000      2.126       0.48        1.93           8.120       2.100       2.160     
2048       2048            8192              1000      4.182       0.49        1.96           10.960      4.140       4.240     
4096       4096            16384             1000      8.282       0.49        1.98           16.760      8.240       8.520     
8192       8192            32768             1000      16.518      0.50        1.98           23.660      16.460      16.760    
16384      16384           65536             1000      32.955      0.50        1.99           40.440      32.840      33.620    
32768      32768           131072            1000      65.837      0.50        1.99           73.240      65.620      67.180    
65536      65536           262144            1000      131.728     0.50        1.99           158.000     131.140     172.260   
131072     131072          524288            1000      263.807     0.50        1.99           374.400     262.220     347.980   
262144     262144          1048576           1000      772.673     0.34        1.36           862.700     679.840     575.620   
524288     524288          2097152           1000      1082.513    0.48        1.94           1099.900    1076.040    1082.640  
1048576    1048576         4194304           1000      2182.409    0.48        1.92           2217.480    2167.260    2188.860  

