the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.075       0.01        0.05           0.280       0.040       0.280     
2          2               8                 1000      0.095       0.02        0.08           0.220       0.040       0.100     
4          4               16                1000      0.098       0.04        0.16           0.460       0.060       0.140     
8          8               32                1000      0.098       0.08        0.33           0.360       0.060       0.360     
16         16              64                1000      0.104       0.15        0.62           0.320       0.040       0.080     
32         32              128               1000      0.112       0.29        1.14           0.360       0.080       0.140     
64         64              256               1000      0.124       0.52        2.07           0.260       0.080       0.980     
128        128             512               1000      0.154       0.83        3.32           0.260       0.120       0.460     
256        256             1024              1000      0.231       1.11        4.42           0.360       0.180       0.540     
512        512             2048              1000      0.360       1.42        5.69           0.500       0.320       0.480     
1024       1024            4096              1000      0.617       1.66        6.64           1.780       0.580       2.480     
2048       2048            8192              1000      1.134       1.81        7.22           3.840       1.080       4.560     
4096       4096            16384             1000      2.186       1.87        7.50           9.120       2.140       5.740     
8192       8192            32768             1000      4.260       1.92        7.69           11.000      4.200       16.360    
16384      16384           65536             1000      8.369       1.96        7.83           15.440      8.300       35.520    
32768      32768           131072            1000      16.590      1.98        7.90           23.960      16.520      80.540    
65536      65536           262144            1000      33.559      1.95        7.81           65.800      33.120      171.200   
131072     131072          524288            1000      132.099     0.99        3.97           225.640     123.520     310.260   
262144     262144          1048576           1000      713.058     0.37        1.47           736.560     662.760     681.720   
524288     524288          2097152           1000      1774.585    0.30        1.18           1805.500    1728.200    1765.000  
1048576    1048576         4194304           1000      4011.660    0.26        1.05           4291.360    3871.400    3850.900  

