the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.050       0.12        0.48           0.060       0.040       0.060     
2          12              48                1000      0.101       0.12        0.48           0.260       0.100       0.400     
4          24              96                1000      0.140       0.17        0.68           0.320       0.140       1.080     
8          48              192               1000      0.249       0.19        0.77           0.460       0.240       0.720     
16         96              384               1000      0.591       0.16        0.65           0.860       0.580       1.280     
32         192             768               1000      1.845       0.10        0.42           2.380       1.820       2.320     
64         384             1536              1000      6.568       0.06        0.23           15.040      6.540       4.300     
128        768             3072              1000      23.566      0.03        0.13           36.940      23.500      9.500     
256        1536            6144              1000      88.508      0.02        0.07           97.720      88.360      20.980    
512        3072            12288             1000      351.323     0.01        0.03           380.820     348.760     44.160    
1024       6144            24576             1000      1357.402    0.00        0.02           1367.780    1355.720    95.700    
2048       12288           49152             1000      5526.640    0.00        0.01           5543.980    5522.920    205.400   
4096       24576           98304             1000      26885.276   0.00        0.00           26922.400   26856.740   455.960   
8192       49152           196608            1000      100612.440  0.00        0.00           100669.640  100487.180  974.140   
16384      98304           393216            1000      353065.555  0.00        0.00           354032.820  352958.880  2044.000  

