the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.064       0.02        0.06           0.260       0.040       0.100     
2          2               8                 1000      0.064       0.03        0.12           0.220       0.040       0.340     
4          4               16                1000      0.086       0.05        0.19           0.240       0.060       0.280     
8          8               32                1000      0.105       0.08        0.30           0.420       0.040       0.120     
16         16              64                1000      0.127       0.13        0.50           0.280       0.080       0.180     
32         32              128               1000      0.152       0.21        0.84           0.480       0.120       0.260     
64         64              256               1000      0.199       0.32        1.28           0.600       0.180       0.360     
128        128             512               1000      0.282       0.45        1.81           0.700       0.240       0.480     
256        256             1024              1000      0.450       0.57        2.28           7.620       0.400       1.660     
512        512             2048              1000      0.779       0.66        2.63           1.180       0.740       1.260     
1024       1024            4096              1000      1.354       0.76        3.03           1.780       1.320       1.780     
2048       2048            8192              1000      2.571       0.80        3.19           3.480       2.540       3.040     
4096       4096            16384             1000      5.147       0.80        3.18           251.500     4.840       5.480     
8192       8192            32768             1000      9.768       0.84        3.35           86.180      9.620       11.060    
16384      16384           65536             1000      18.917      0.87        3.46           41.160      18.800      20.640    
32768      32768           131072            1000      37.660      0.87        3.48           183.220     37.240      56.720    
65536      65536           262144            1000      76.372      0.86        3.43           267.080     74.340      111.300   
131072     131072          524288            1000      150.636     0.87        3.48           303.020     147.900     212.620   
262144     262144          1048576           1000      534.976     0.49        1.96           662.780     380.220     334.080   
524288     524288          2097152           1000      676.988     0.77        3.10           907.520     652.060     634.840   
1048576    1048576         4194304           1000      1301.013    0.81        3.22           1715.320    1253.860    1249.820  

