the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.107       0.076       0.709     
2          2               16                1000      0.079       0.03        0.20           0.087       0.078       0.302     
4          4               32                1000      0.077       0.05        0.42           0.093       0.077       0.666     
8          8               64                1000      0.077       0.10        0.83           0.091       0.077       0.190     
16         16              128               1000      0.077       0.21        1.66           0.091       0.077       0.113     
32         32              256               1000      0.078       0.41        3.28           0.087       0.077       0.102     
64         64              512               1000      0.080       0.80        6.40           0.088       0.080       0.296     
128        128             1024              1000      0.086       1.48        11.84          0.106       0.086       0.129     
256        256             2048              1000      0.102       2.52        20.16          0.111       0.101       0.307     
512        512             4096              1000      0.131       3.92        31.33          0.138       0.130       0.233     
1024       1024            8192              1000      0.189       5.42        43.40          0.194       0.188       0.220     
2048       2048            16384             1000      0.305       6.70        53.63          0.310       0.304       0.394     
4096       4096            32768             1000      0.542       7.55        60.42          0.551       0.542       0.914     
8192       8192            65536             1000      1.013       8.08        64.67          9.486       1.002       1.427     
16384      16384           131072            1000      2.117       7.74        61.92          2.226       2.031       3.072     
32768      32768           262144            1000      4.112       7.97        63.74          4.858       3.984       7.355     
65536      65536           524288            1000      8.182       8.01        64.07          19.619      7.736       15.190    
131072     131072          1048576           1000      26.717      4.91        39.25          38.018      24.736      31.350    
262144     262144          2097152           1000      56.998      4.60        36.79          81.102      53.640      63.649    
524288     524288          4194304           1000      130.437     4.02        32.16          175.738     123.579     144.979   
1048576    1048576         8388608           1000      293.098     3.58        28.62          365.094     281.022     331.573   

