the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.105       0.01        0.08           0.280       0.040       0.300     
2          2               16                1000      0.105       0.02        0.15           0.940       0.040       0.600     
4          4               32                1000      0.109       0.04        0.29           0.280       0.060       0.100     
8          8               64                1000      0.109       0.07        0.59           0.300       0.060       0.240     
16         16              128               1000      0.108       0.15        1.18           0.300       0.040       0.240     
32         32              256               1000      0.129       0.25        1.99           0.280       0.080       0.400     
64         64              512               1000      0.151       0.42        3.39           0.460       0.120       0.280     
128        128             1024              1000      0.169       0.76        6.06           0.360       0.140       0.540     
256        256             2048              1000      0.202       1.26        10.12          0.720       0.160       0.420     
512        512             4096              1000      0.293       1.75        13.98          0.760       0.260       1.140     
1024       1024            8192              1000      0.497       2.06        16.47          1.020       0.480       1.340     
2048       2048            16384             1000      1.026       2.00        15.97          1.640       1.000       2.180     
4096       4096            32768             1000      2.329       1.76        14.07          8.780       2.020       5.720     
8192       8192            65536             1000      3.830       2.14        17.11          12.540      3.740       13.240    
16384      16384           131072            1000      8.673       1.89        15.11          13.640      8.160       25.500    
32768      32768           262144            1000      16.135      2.03        16.25          47.980      15.740      59.400    
65536      65536           524288            1000      34.020      1.93        15.41          130.780     31.560      141.240   
131072     131072          1048576           1000      269.214     0.49        3.89           291.120     149.280     282.580   
262144     262144          2097152           1000      353.510     0.74        5.93           665.020     333.400     304.720   
524288     524288          4194304           1000      633.353     0.83        6.62           1197.680    580.940     581.180   
1048576    1048576         8388608           1000      1207.139    0.87        6.95           2345.660    1038.520    1861.260  

