the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.077       0.08        0.31           0.301       0.075       0.420     
2          12              48                1000      0.082       0.15        0.58           0.302       0.080       0.293     
4          24              96                1000      0.084       0.29        1.14           0.301       0.082       0.505     
8          48              192               1000      0.088       0.55        2.19           0.315       0.085       0.299     
16         96              384               1000      0.096       1.00        4.02           0.315       0.094       0.267     
32         192             768               1000      0.113       1.71        6.83           0.402       0.109       0.291     
64         384             1536              1000      0.150       2.57        10.26          0.512       0.142       0.181     
128        768             3072              1000      0.217       3.54        14.18          0.576       0.212       0.388     
256        1536            6144              1000      0.350       4.39        17.55          0.734       0.342       0.400     
512        3072            12288             1000      0.621       4.94        19.78          0.997       0.612       0.808     
1024       6144            24576             1000      1.158       5.31        21.23          1.508       1.143       1.373     
2048       12288           49152             1000      2.239       5.49        21.95          8.521       2.209       2.467     
4096       24576           98304             1000      4.377       5.62        22.46          4.667       4.342       4.406     
8192       49152           196608            1000      8.683       5.66        22.64          14.214      8.636       8.888     
16384      98304           393216            1000      17.302      5.68        22.73          17.731      17.215      17.517    
32768      196608          786432            1000      34.575      5.69        22.75          47.590      34.369      34.928    
65536      393216          1572864           1000      68.884      5.71        22.83          74.602      68.671      69.179    
131072     786432          3145728           1000      137.673     5.71        22.85          143.348     137.341     137.983   
262144     1572864         6291456           1000      275.045     5.72        22.87          289.891     274.542     275.252   
524288     3145728         12582912          1000      550.684     5.71        22.85          559.706     549.557     550.339   
1048576    6291456         25165824          1000      1108.527    5.68        22.70          1122.695    1106.455    1116.431  

