the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.081       0.07        0.30           0.220       0.040       0.100     
2          12              48                1000      0.192       0.06        0.25           0.340       0.080       1.140     
4          24              96                1000      0.182       0.13        0.53           0.320       0.100       0.560     
8          48              192               1000      0.237       0.20        0.81           0.380       0.120       0.880     
16         96              384               1000      0.230       0.42        1.67           0.400       0.120       0.440     
32         192             768               1000      0.249       0.77        3.09           7.600       0.200       0.900     
64         384             1536              1000      0.262       1.47        5.86           0.400       0.180       0.760     
128        768             3072              1000      0.271       2.83        11.33          0.480       0.220       1.000     
256        1536            6144              1000      0.348       4.41        17.65          0.540       0.300       1.020     
512        3072            12288             1000      0.441       6.96        27.85          0.620       0.400       1.980     
1024       6144            24576             1000      0.714       8.61        34.43          0.860       0.660       1.900     
2048       12288           49152             1000      1.202       10.22       40.88          1.540       1.160       3.220     
4096       24576           98304             1000      2.208       11.13       44.52          2.420       2.160       5.380     
8192       49152           196608            1000      4.402       11.17       44.66          5.200       4.320       9.460     
16384      98304           393216            1000      9.044       10.87       43.48          10.200      8.960       19.020    
32768      196608          786432            1000      16.694      11.78       47.11          25.160      16.200      36.640    
65536      393216          1572864           1000      33.013      11.91       47.64          48.960      32.060      84.640    
131072     786432          3145728           1000      66.407      11.84       47.37          135.780     64.340      186.420   
262144     1572864         6291456           1000      313.915     5.01        20.04          409.020     297.760     451.860   
524288     3145728         12582912          1000      889.224     3.54        14.15          1208.860    844.180     952.320   
1048576    6291456         25165824          1000      1499.969    4.19        16.78          1608.160    1482.100    1489.560  

