the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.224       0.00        0.04           0.541       0.209       1.433     
2          2               16                1000      0.229       0.01        0.07           0.986       0.214       1.579     
4          4               32                1000      0.231       0.02        0.14           0.587       0.217       1.348     
8          8               64                1000      0.235       0.03        0.27           1.086       0.222       1.139     
16         16              128               1000      0.248       0.06        0.52           0.488       0.233       0.912     
32         32              256               1000      0.268       0.12        0.96           0.711       0.256       1.351     
64         64              512               1000      0.307       0.21        1.67           1.339       0.300       1.313     
128        128             1024              1000      0.414       0.31        2.47           1.213       0.398       1.646     
256        256             2048              1000      0.618       0.41        3.31           1.005       0.606       1.741     
512        512             4096              1000      1.110       0.46        3.69           2.089       1.052       1.880     
1024       1024            8192              1000      1.973       0.52        4.15           27.442      1.894       3.425     
2048       2048            16384             1000      3.660       0.56        4.48           21.991      3.592       4.766     
4096       4096            32768             1000      7.064       0.58        4.64           27.568      7.021       8.480     
8192       8192            65536             1000      13.845      0.59        4.73           30.566      13.772      15.465    
16384      16384           131072            1000      27.943      0.59        4.69           185.013     27.307      29.069    
32768      32768           262144            1000      55.534      0.59        4.72           230.965     54.786      55.592    
65536      65536           524288            1000      109.480     0.60        4.79           154.288     108.588     110.037   
131072     131072          1048576           1000      219.214     0.60        4.78           466.820     216.687     240.362   
262144     262144          2097152           1000      433.980     0.60        4.83           463.639     432.674     615.604   
524288     524288          4194304           1000      902.814     0.58        4.65           1023.106    887.724     1088.182  
1048576    1048576         8388608           1000      1749.119    0.60        4.80           2722.085    1729.954    1898.276  

