the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.092       0.07        0.26           0.300       0.040       0.280     
2          12              48                1000      0.108       0.11        0.45           0.360       0.060       0.600     
4          24              96                1000      0.067       0.36        1.44           0.300       0.040       0.120     
8          48              192               1000      0.072       0.67        2.68           0.260       0.060       0.200     
16         96              384               1000      0.080       1.21        4.82           0.300       0.060       0.300     
32         192             768               1000      0.078       2.45        9.82           0.320       0.060       0.240     
64         384             1536              1000      0.125       3.07        12.27          0.340       0.100       0.240     
128        768             3072              1000      0.164       4.69        18.78          0.560       0.140       0.340     
256        1536            6144              1000      0.273       5.62        22.49          0.560       0.240       0.420     
512        3072            12288             1000      0.436       7.05        28.19          1.080       0.400       1.340     
1024       6144            24576             1000      0.856       7.18        28.72          1.620       0.820       1.700     
2048       12288           49152             1000      1.930       6.37        25.47          3.740       1.480       3.740     
4096       24576           98304             1000      3.310       7.43        29.70          55.760      2.920       10.220    
8192       49152           196608            1000      6.024       8.16        32.63          13.140      5.720       16.200    
16384      98304           393216            1000      11.539      8.52        34.08          30.540      11.180      34.780    
32768      196608          786432            1000      23.586      8.34        33.34          72.300      22.000      85.380    
65536      393216          1572864           1000      89.733      4.38        17.53          167.000     76.640      116.060   
131072     786432          3145728           1000      256.752     3.06        12.25          299.020     246.220     213.720   
262144     1572864         6291456           1000      467.308     3.37        13.46          525.000     444.460     422.140   
524288     3145728         12582912          1000      827.240     3.80        15.21          1087.060    811.740     962.600   
1048576    6291456         25165824          1000      1604.941    3.92        15.68          1905.640    1584.660    2025.080  

