the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.108       0.06        0.15           0.150       0.108       0.271     
2          14              32                1000      0.110       0.13        0.29           0.151       0.109       0.127     
4          28              64                1000      0.115       0.24        0.56           0.132       0.112       0.219     
8          56              128               1000      0.109       0.51        1.17           0.150       0.108       0.199     
16         112             256               1000      0.112       1.00        2.29           0.144       0.111       0.112     
32         224             512               1000      0.121       1.85        4.22           0.154       0.121       0.119     
64         448             1024              1000      0.138       3.25        7.42           0.179       0.136       0.168     
128        896             2048              1000      0.175       5.11        11.68          0.201       0.172       0.196     
256        1792            4096              1000      0.247       7.26        16.59          0.251       0.244       0.257     
512        3584            8192              1000      0.394       9.10        20.79          0.548       0.392       0.413     
1024       7168            16384             1000      0.690       10.40       23.76          0.727       0.684       0.715     
2048       14336           32768             1000      1.273       11.26       25.74          1.313       1.269       1.428     
4096       28672           65536             1000      2.458       11.66       26.66          7.625       2.447       2.651     
8192       57344           131072            1000      4.819       11.90       27.20          9.117       4.772       5.087     
16384      114688          262144            1000      9.529       12.04       27.51          9.886       9.411       9.964     
32768      229376          524288            1000      18.834      12.18       27.84          23.552      18.761      20.311    
65536      458752          1048576           1000      37.461      12.25       27.99          42.193      37.386      41.607    
131072     917504          2097152           1000      74.766      12.27       28.05          79.527      74.636      83.626    
262144     1835008         4194304           1000      150.810     12.17       27.81          164.963     149.405     188.202   
524288     3670016         8388608           1000      379.889     9.66        22.08          391.720     375.984     387.233   
1048576    7340032         16777216          1000      824.875     8.90        20.34          838.179     820.110     822.543   

