the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.083       0.01        0.05           0.109       0.082       0.152     
2          2               8                 1000      0.074       0.03        0.11           0.087       0.074       0.122     
4          4               16                1000      0.088       0.05        0.18           0.121       0.086       0.130     
8          8               32                1000      0.087       0.09        0.37           0.139       0.086       0.138     
16         16              64                1000      0.088       0.18        0.72           0.136       0.085       0.210     
32         32              128               1000      0.091       0.35        1.41           0.122       0.089       0.230     
64         64              256               1000      0.098       0.66        2.62           0.142       0.095       0.203     
128        128             512               1000      0.113       1.13        4.53           0.146       0.110       0.149     
256        256             1024              1000      0.143       1.80        7.18           0.394       0.139       0.177     
512        512             2048              1000      0.201       2.55        10.20          0.233       0.198       0.236     
1024       1024            4096              1000      0.317       3.23        12.91          0.560       0.314       0.353     
2048       2048            8192              1000      0.554       3.70        14.80          0.578       0.548       0.586     
4096       4096            16384             1000      1.033       3.96        15.85          17.741      1.014       1.075     
8192       8192            32768             1000      1.952       4.20        16.79          2.507       1.949       2.055     
16384      16384           65536             1000      3.816       4.29        17.17          4.010       3.812       4.373     
32768      32768           131072            1000      8.764       3.74        14.96          1228.440    7.533       7.810     
65536      65536           262144            1000      16.548      3.96        15.84          1518.003    14.981      15.570    
131072     131072          524288            1000      29.985      4.37        17.48          38.455      29.876      34.433    
262144     262144          1048576           1000      59.926      4.37        17.50          120.629     59.683      63.218    
524288     524288          2097152           1000      119.857     4.37        17.50          236.505     119.251     130.814   
1048576    1048576         4194304           1000      240.337     4.36        17.45          323.215     238.511     269.306   

