the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.050       0.02        0.32           0.060       0.040       0.100     
2          2               32                1000      0.051       0.04        0.63           0.060       0.040       0.580     
4          4               64                1000      0.052       0.08        1.23           0.060       0.040       0.440     
8          8               128               1000      0.057       0.14        2.26           0.080       0.040       0.260     
16         16              256               1000      0.058       0.28        4.41           0.080       0.040       0.260     
32         32              512               1000      0.068       0.47        7.52           0.080       0.060       0.120     
64         64              1024              1000      0.086       0.75        11.96          0.120       0.080       0.420     
128        128             2048              1000      0.122       1.05        16.85          0.140       0.120       0.420     
256        256             4096              1000      0.194       1.32        21.16          0.220       0.180       0.420     
512        512             8192              1000      0.344       1.49        23.81          0.780       0.320       1.080     
1024       1024            16384             1000      0.663       1.55        24.73          0.760       0.620       1.960     
2048       2048            32768             1000      1.371       1.49        23.90          19.480      1.260       4.260     
4096       4096            65536             1000      2.755       1.49        23.79          12.880      2.600       7.940     
8192       8192            131072            1000      6.203       1.32        21.13          24.820      6.120       16.600    
16384      16384           262144            1000      12.786      1.28        20.50          47.240      12.020      35.040    
32768      32768           524288            1000      24.665      1.33        21.26          41.240      23.680      73.860    
65536      65536           1048576           1000      50.470      1.30        20.78          101.220     47.940      106.220   
131072     131072          2097152           1000      115.095     1.14        18.22          325.700     100.940     306.500   
262144     262144          4194304           1000      506.243     0.52        8.29           735.420     409.860     451.680   
524288     524288          8388608           1000      985.350     0.53        8.51           1023.500    976.280     1071.820  
1048576    1048576         16777216          1000      1897.308    0.55        8.84           1988.780    1874.000    1921.760  

