the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.080       0.07        0.30           0.140       0.040       0.120     
2          12              48                1000      0.205       0.06        0.23           0.360       0.100       0.860     
4          24              96                1000      0.204       0.12        0.47           0.360       0.100       0.760     
8          48              192               1000      0.222       0.22        0.86           0.340       0.140       0.500     
16         96              384               1000      0.212       0.45        1.81           0.360       0.140       0.560     
32         192             768               1000      0.215       0.89        3.57           0.360       0.120       1.020     
64         384             1536              1000      0.238       1.61        6.45           0.400       0.220       0.820     
128        768             3072              1000      0.243       3.16        12.63          0.520       0.200       0.460     
256        1536            6144              1000      0.336       4.57        18.27          0.520       0.300       0.860     
512        3072            12288             1000      0.526       5.84        23.38          5.620       0.480       0.860     
1024       6144            24576             1000      0.964       6.37        25.49          9.560       0.920       2.120     
2048       12288           49152             1000      1.798       6.83        27.34          1.960       1.740       2.520     
4096       24576           98304             1000      3.386       7.26        29.03          9.280       3.340       4.480     
8192       49152           196608            1000      6.638       7.40        29.62          12.400      6.540       8.720     
16384      98304           393216            1000      13.519      7.27        29.09          20.640      13.420      18.260    
32768      196608          786432            1000      25.784      7.63        30.50          37.800      25.580      35.180    
65536      393216          1572864           1000      51.355      7.66        30.63          66.120      50.880      92.660    
131072     786432          3145728           1000      102.787     7.65        30.60          164.260     101.520     199.140   
262144     1572864         6291456           1000      455.060     3.46        13.83          558.700     435.920     534.760   
524288     3145728         12582912          1000      1067.700    2.95        11.79          1101.040    1042.520    964.400   
1048576    6291456         25165824          1000      1799.935    3.50        13.98          2388.480    1762.460    1734.960  

