the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.072       0.01        0.11           0.075       0.071       0.125     
2          2               16                1000      0.073       0.03        0.22           0.126       0.072       0.108     
4          4               32                1000      0.073       0.05        0.44           0.120       0.072       0.135     
8          8               64                1000      0.075       0.11        0.85           0.080       0.074       0.103     
16         16              128               1000      0.082       0.20        1.57           0.100       0.076       0.098     
32         32              256               1000      0.083       0.39        3.10           0.113       0.078       0.134     
64         64              512               1000      0.085       0.75        6.00           0.137       0.085       0.114     
128        128             1024              1000      0.100       1.27        10.19          0.143       0.100       0.199     
256        256             2048              1000      0.130       1.97        15.73          0.159       0.129       0.146     
512        512             4096              1000      0.191       2.68        21.47          0.223       0.190       0.278     
1024       1024            8192              1000      0.314       3.26        26.11          0.341       0.311       0.323     
2048       2048            16384             1000      0.558       3.67        29.37          4.807       0.551       0.561     
4096       4096            32768             1000      1.033       3.96        31.71          1.060       1.031       1.221     
8192       8192            65536             1000      1.995       4.11        32.85          2.025       1.991       2.173     
16384      16384           131072            1000      3.942       4.16        33.25          7.895       3.922       4.068     
32768      32768           262144            1000      7.833       4.18        33.47          12.273      7.768       8.339     
65536      65536           524288            1000      15.656      4.19        33.49          15.981      15.535      16.026    
131072     131072          1048576           1000      30.913      4.24        33.92          34.600      30.861      35.207    
262144     262144          2097152           1000      61.676      4.25        34.00          65.670      61.581      71.234    
524288     524288          4194304           1000      134.285     3.90        31.23          145.745     125.146     155.850   
1048576    1048576         8388608           1000      366.945     2.86        22.86          372.343     357.052     372.338   

