the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.106       0.01        0.15           0.400       0.040       0.140     
2          2               32                1000      0.120       0.02        0.27           0.280       0.040       0.440     
4          4               64                1000      0.120       0.03        0.53           0.260       0.060       0.340     
8          8               128               1000      0.123       0.07        1.04           0.140       0.060       0.160     
16         16              256               1000      0.101       0.16        2.55           0.260       0.040       0.060     
32         32              512               1000      0.086       0.37        5.92           0.240       0.040       0.060     
64         64              1024              1000      0.094       0.68        10.90          0.420       0.060       0.180     
128        128             2048              1000      0.108       1.18        18.89          0.240       0.080       0.360     
256        256             4096              1000      0.156       1.64        26.29          0.620       0.120       0.240     
512        512             8192              1000      0.239       2.15        34.34          0.620       0.220       0.340     
1024       1024            16384             1000      0.411       2.49        39.88          0.600       0.380       0.840     
2048       2048            32768             1000      0.848       2.42        38.64          1.580       0.760       1.440     
4096       4096            65536             1000      2.003       2.05        32.73          2.780       1.580       2.820     
8192       8192            131072            1000      3.591       2.28        36.50          4.900       3.180       7.580     
16384      16384           262144            1000      6.635       2.47        39.51          19.040      6.200       14.920    
32768      32768           524288            1000      12.717      2.58        41.23          29.120      12.320      35.000    
65536      65536           1048576           1000      26.131      2.51        40.13          75.240      24.180      78.980    
131072     131072          2097152           1000      164.384     0.80        12.76          187.480     144.340     130.900   
262144     262144          4194304           1000      302.926     0.87        13.85          331.980     291.260     255.580   
524288     524288          8388608           1000      472.068     1.11        17.77          509.700     459.540     485.580   
1048576    1048576         16777216          1000      1167.375    0.90        14.37          1234.260    1151.920    1164.360  

