the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.076       0.03        0.05           0.128       0.075       0.479     
2          4               8                 1000      0.077       0.05        0.10           0.085       0.076       0.244     
4          8               16                1000      0.079       0.10        0.20           0.126       0.077       0.437     
8          16              32                1000      0.076       0.21        0.42           0.084       0.075       0.225     
16         32              64                1000      0.078       0.41        0.82           0.126       0.077       0.186     
32         64              128               1000      0.082       0.78        1.56           0.134       0.079       0.328     
64         128             256               1000      0.086       1.49        2.98           0.158       0.083       0.360     
128        256             512               1000      0.095       2.69        5.39           0.199       0.094       0.343     
256        512             1024              1000      0.124       4.15        8.29           0.173       0.116       0.247     
512        1024            2048              1000      0.161       6.35        12.69          0.204       0.160       0.370     
1024       2048            4096              1000      0.261       7.83        15.67          11.816      0.247       0.362     
2048       4096            8192              1000      0.423       9.68        19.36          0.449       0.421       0.787     
4096       8192            16384             1000      0.784       10.45       20.90          1.045       0.783       0.930     
8192       16384           32768             1000      1.484       11.04       22.08          1.522       1.482       1.688     
16384      32768           65536             1000      2.889       11.34       22.68          2.931       2.886       3.265     
32768      65536           131072            1000      5.698       11.50       23.00          13.462      5.678       6.071     
65536      131072          262144            1000      11.311      11.59       23.18          20.664      11.267      12.152    
131072     262144          524288            1000      22.900      11.45       22.89          434.806     22.459      24.761    
262144     524288          1048576           1000      45.018      11.65       23.29          152.317     44.802      50.317    
524288     1048576         2097152           1000      89.631      11.70       23.40          138.401     89.487      103.509   
1048576    2097152         4194304           1000      185.738     11.29       22.58          243.663     183.700     217.014   

