the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.117       0.02        0.17           0.520       0.100       0.320     
2          4               40                1000      0.125       0.03        0.32           0.320       0.100       0.380     
4          8               80                1000      0.106       0.08        0.75           0.280       0.060       0.140     
8          16              160               1000      0.119       0.13        1.34           16.060      0.060       0.260     
16         32              320               1000      0.112       0.29        2.85           0.220       0.060       0.100     
32         64              640               1000      0.131       0.49        4.88           0.300       0.080       0.260     
64         128             1280              1000      0.178       0.72        7.17           0.400       0.120       0.500     
128        256             2560              1000      0.252       1.02        10.16          0.420       0.200       0.460     
256        512             5120              1000      0.416       1.23        12.31          0.760       0.360       0.820     
512        1024            10240             1000      0.777       1.32        13.18          7.260       0.720       1.260     
1024       2048            20480             1000      1.422       1.44        14.40          1.780       1.380       2.900     
2048       4096            40960             1000      2.761       1.48        14.83          9.600       2.720       5.300     
4096       8192            81920             1000      5.281       1.55        15.51          7.600       5.220       11.420    
8192       16384           163840            1000      10.438      1.57        15.70          17.040      10.380      24.280    
16384      32768           327680            1000      20.789      1.58        15.76          43.780      20.620      58.200    
32768      65536           655360            1000      52.730      1.24        12.43          161.940     45.720      98.280    
65536      131072          1310720           1000      185.384     0.71        7.07           228.120     175.000     183.260   
131072     262144          2621440           1000      365.295     0.72        7.18           407.340     355.020     359.040   
262144     524288          5242880           1000      687.811     0.76        7.62           730.220     675.820     702.180   
524288     1048576         10485760          1000      1759.486    0.60        5.96           1824.380    1721.300    1671.820  
1048576    2097152         20971520          1000      3553.676    0.59        5.90           3693.980    3447.640    3599.660  

