the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.091       0.075       0.477     
2          2               16                1000      0.075       0.03        0.21           0.084       0.075       0.333     
4          4               32                1000      0.077       0.05        0.42           0.086       0.077       0.115     
8          8               64                1000      0.078       0.10        0.82           0.078       0.078       0.195     
16         16              128               1000      0.080       0.20        1.60           0.081       0.080       0.108     
32         32              256               1000      0.087       0.37        2.94           0.097       0.086       0.288     
64         64              512               1000      0.102       0.63        5.02           0.106       0.101       0.214     
128        128             1024              1000      0.130       0.98        7.88           0.135       0.130       0.332     
256        256             2048              1000      0.189       1.35        10.83          0.196       0.189       0.384     
512        512             4096              1000      0.306       1.67        13.38          0.316       0.306       0.343     
1024       1024            8192              1000      0.539       1.90        15.21          0.547       0.538       0.584     
2048       2048            16384             1000      1.004       2.04        16.32          1.017       1.004       1.348     
4096       4096            32768             1000      1.956       2.09        16.76          1.965       1.949       2.262     
8192       8192            65536             1000      3.859       2.12        16.98          3.919       3.830       4.386     
16384      16384           131072            1000      7.792       2.10        16.82          15.028      7.739       9.482     
32768      32768           262144            1000      15.701      2.09        16.70          23.476      15.432      19.000    
65536      65536           524288            1000      33.148      1.98        15.82          43.769      32.630      39.401    
131072     131072          1048576           1000      68.046      1.93        15.41          88.977      66.398      98.237    
262144     262144          2097152           1000      164.370     1.59        12.76          211.517     159.184     178.176   
524288     524288          4194304           1000      336.413     1.56        12.47          464.799     322.566     392.961   
1048576    1048576         8388608           1000      729.768     1.44        11.49          1009.340    674.646     996.885   

