the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.293       0.02        0.05           0.600       0.220       0.900     
2          14              32                1000      0.294       0.05        0.11           0.520       0.220       0.980     
4          28              64                1000      0.304       0.09        0.21           0.820       0.240       1.400     
8          56              128               1000      0.297       0.19        0.43           0.640       0.260       1.340     
16         112             256               1000      0.307       0.36        0.83           8.340       0.240       0.940     
32         224             512               1000      0.316       0.71        1.62           0.440       0.260       0.580     
64         448             1024              1000      0.356       1.26        2.88           0.500       0.280       0.860     
128        896             2048              1000      0.455       1.97        4.51           0.600       0.420       0.660     
256        1792            4096              1000      0.614       2.92        6.67           1.220       0.560       1.760     
512        3584            8192              1000      1.133       3.16        7.23           1.960       1.020       2.100     
1024       7168            16384             1000      1.738       4.12        9.43           10.040      1.600       3.220     
2048       14336           32768             1000      3.005       4.77        10.90          3.840       2.900       6.500     
4096       28672           65536             1000      5.540       5.18        11.83          14.720      5.380       11.180    
8192       57344           131072            1000      9.758       5.88        13.43          283.080     9.380       20.340    
16384      114688          262144            1000      18.990      6.04        13.80          249.100     18.480      43.000    
32768      229376          524288            1000      39.756      5.77        13.19          183.660     36.680      88.220    
65536      458752          1048576           1000      223.388     2.05        4.69           280.720     204.900     188.480   
131072     917504          2097152           1000      413.366     2.22        5.07           479.880     403.860     410.200   
262144     1835008         4194304           1000      843.060     2.18        4.98           944.860     832.080     806.100   
524288     3670016         8388608           1000      1561.327    2.35        5.37           1772.920    1543.220    1567.040  
1048576    7340032         16777216          1000      3041.746    2.41        5.52           3809.800    3007.120    3031.020  

