the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.088       0.075       0.289     
2          12              48                1000      0.076       0.16        0.63           0.076       0.076       0.507     
4          24              96                1000      0.077       0.31        1.25           0.092       0.076       0.493     
8          48              192               1000      0.080       0.60        2.40           0.094       0.080       0.299     
16         96              384               1000      0.092       1.04        4.17           0.100       0.091       0.495     
32         192             768               1000      0.098       1.96        7.84           0.102       0.098       0.293     
64         384             1536              1000      0.125       3.07        12.29          0.127       0.125       0.282     
128        768             3072              1000      0.178       4.31        17.26          0.184       0.178       0.297     
256        1536            6144              1000      0.289       5.31        21.26          0.292       0.286       0.504     
512        3072            12288             1000      0.507       6.06        24.22          0.514       0.500       0.705     
1024       6144            24576             1000      0.944       6.51        26.05          0.961       0.929       1.359     
2048       12288           49152             1000      1.816       6.76        27.06          1.863       1.787       2.044     
4096       24576           98304             1000      3.564       6.90        27.59          12.506      3.504       3.927     
8192       49152           196608            1000      7.070       6.95        27.81          14.365      6.948       7.258     
16384      98304           393216            1000      14.301      6.87        27.50          22.612      13.826      14.741    
32768      196608          786432            1000      28.367      6.93        27.72          44.740      27.870      28.866    
65536      393216          1572864           1000      57.606      6.83        27.30          65.089      56.684      58.093    
131072     786432          3145728           1000      116.681     6.74        26.96          129.493     115.447     118.478   
262144     1572864         6291456           1000      231.587     6.79        27.17          249.623     229.652     236.645   
524288     3145728         12582912          1000      472.995     6.65        26.60          488.225     469.792     510.504   
1048576    6291456         25165824          1000      970.386     6.48        25.93          1094.354    962.182     1033.243  

