the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.090       0.074       0.334     
2          2               8                 1000      0.075       0.03        0.11           0.318       0.074       0.488     
4          4               16                1000      0.076       0.05        0.21           0.092       0.076       0.453     
8          8               32                1000      0.077       0.10        0.42           0.087       0.076       0.467     
16         16              64                1000      0.076       0.21        0.84           0.076       0.076       0.484     
32         32              128               1000      0.077       0.42        1.66           0.087       0.077       0.449     
64         64              256               1000      0.080       0.80        3.20           0.080       0.079       0.272     
128        128             512               1000      0.084       1.52        6.08           0.090       0.083       0.282     
256        256             1024              1000      0.097       2.65        10.61          0.104       0.096       0.323     
512        512             2048              1000      0.116       4.43        17.72          0.122       0.115       0.173     
1024       1024            4096              1000      0.159       6.42        25.70          0.161       0.157       0.245     
2048       2048            8192              1000      0.241       8.49        33.95          0.244       0.240       0.411     
4096       4096            16384             1000      0.409       10.02       40.08          0.415       0.402       0.625     
8192       8192            32768             1000      0.758       10.80       43.22          17.154      0.732       1.382     
16384      16384           65536             1000      1.459       11.23       44.91          1.559       1.414       2.695     
32768      32768           131072            1000      4.073       8.04        32.18          4.211       4.029       5.125     
65536      65536           262144            1000      10.902      6.01        24.04          20.794      10.237      11.284    
131072     131072          524288            1000      22.128      5.92        23.69          30.037      21.314      23.282    
262144     262144          1048576           1000      45.856      5.72        22.87          65.024      44.692      48.046    
524288     524288          2097152           1000      87.982      5.96        23.84          101.516     85.690      99.944    
1048576    1048576         4194304           1000      181.227     5.79        23.14          227.087     178.207     215.631   

