the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.098       0.02        0.16           0.380       0.060       0.360     
2          4               32                1000      0.108       0.04        0.30           0.260       0.060       0.320     
4          8               64                1000      0.106       0.08        0.61           0.260       0.060       0.160     
8          16              128               1000      0.106       0.15        1.20           0.260       0.060       0.200     
16         32              256               1000      0.109       0.29        2.36           0.280       0.060       0.100     
32         64              512               1000      0.118       0.54        4.34           0.200       0.080       0.340     
64         128             1024              1000      0.146       0.87        7.00           0.300       0.120       0.460     
128        256             2048              1000      0.222       1.15        9.21           0.360       0.200       0.440     
256        512             4096              1000      0.378       1.35        10.83          0.720       0.340       0.740     
512        1024            8192              1000      0.775       1.32        10.58          70.240      0.660       1.760     
1024       2048            16384             1000      1.313       1.56        12.48          1.720       1.280       2.720     
2048       4096            32768             1000      2.457       1.67        13.33          2.780       2.440       4.900     
4096       8192            65536             1000      4.863       1.68        13.48          88.920      4.720       9.960     
8192       16384           131072            1000      9.469       1.73        13.84          46.860      9.360       23.360    
16384      32768           262144            1000      18.753      1.75        13.98          48.820      18.580      43.340    
32768      65536           524288            1000      38.235      1.71        13.71          93.300      37.140      71.220    
65536      131072          1048576           1000      167.296     0.78        6.27           220.020     158.580     161.460   
131072     262144          2097152           1000      312.908     0.84        6.70           337.560     304.440     267.040   
262144     524288          4194304           1000      517.988     1.01        8.10           548.620     508.340     496.760   
524288     1048576         8388608           1000      990.116     1.06        8.47           1063.080    978.940     982.220   
1048576    2097152         16777216          1000      2850.969    0.74        5.88           2968.540    2715.860    2889.200  

