the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.277       0.00        0.04           0.336       0.266       0.455     
2          2               24                1000      0.278       0.01        0.09           0.345       0.267       0.400     
4          4               48                1000      0.280       0.01        0.17           0.508       0.270       0.867     
8          8               96                1000      0.283       0.03        0.34           0.337       0.275       0.589     
16         16              192               1000      0.290       0.06        0.66           0.363       0.280       0.378     
32         32              384               1000      0.307       0.10        1.25           0.340       0.295       0.398     
64         64              768               1000      0.353       0.18        2.18           0.613       0.338       0.454     
128        128             1536              1000      0.438       0.29        3.50           0.688       0.424       0.618     
256        256             3072              1000      0.619       0.41        4.96           6.172       0.598       0.873     
512        512             6144              1000      0.990       0.52        6.21           1.219       0.972       1.053     
1024       1024            12288             1000      1.693       0.60        7.26           1.929       1.675       1.800     
2048       2048            24576             1000      3.121       0.66        7.87           9.017       3.071       3.213     
4096       4096            49152             1000      5.904       0.69        8.33           11.551      5.862       5.983     
8192       8192            98304             1000      11.548      0.71        8.51           17.738      11.456      11.612    
16384      16384           196608            1000      22.896      0.72        8.59           29.883      22.735      23.325    
32768      32768           393216            1000      45.267      0.72        8.69           51.418      45.069      45.402    
65536      65536           786432            1000      89.907      0.73        8.75           95.959      89.760      90.091    
131072     131072          1572864           1000      179.361     0.73        8.77           185.544     179.144     179.622   
262144     262144          3145728           1000      358.324     0.73        8.78           365.612     357.951     358.976   
524288     524288          6291456           1000      717.132     0.73        8.77           729.953     715.994     716.571   
1048576    1048576         12582912          1000      1434.555    0.73        8.77           1446.803    1431.820    1435.885  

