the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.159       0.01        0.15           0.360       0.080       1.120     
2          4               48                1000      0.147       0.03        0.33           0.320       0.080       0.860     
4          8               96                1000      0.154       0.05        0.62           0.320       0.100       1.000     
8          16              192               1000      0.156       0.10        1.23           0.420       0.140       0.880     
16         32              384               1000      0.170       0.19        2.25           0.320       0.120       0.900     
32         64              768               1000      0.180       0.36        4.27           0.500       0.140       1.200     
64         128             1536              1000      0.240       0.53        6.39           0.560       0.200       1.120     
128        256             3072              1000      0.316       0.81        9.71           0.540       0.300       1.280     
256        512             6144              1000      0.632       0.81        9.72           18.560      0.580       1.640     
512        1024            12288             1000      1.177       0.87        10.44          7.280       1.100       2.820     
1024       2048            24576             1000      2.079       0.99        11.82          12.240      2.000       4.980     
2048       4096            49152             1000      3.874       1.06        12.69          12.020      3.820       11.020    
4096       8192            98304             1000      7.564       1.08        13.00          75.980      7.400       20.920    
8192       16384           196608            1000      101.521     0.16        1.94           15817.020   36.920      15007.980 
16384      32768           393216            1000      87.356      0.38        4.50           9665.940    53.560      252.200   
32768      65536           786432            1000      150.562     0.44        5.22           9442.900    102.140     290.580   
65536      131072          1572864           1000      321.354     0.41        4.89           9587.420    230.580     356.580   
131072     262144          3145728           1000      489.456     0.54        6.43           13124.780   383.760     1886.660  
262144     524288          6291456           1000      10243.858   0.05        0.61           26137.160   5906.280    13708.820 
524288     1048576         12582912          1000      2190.187    0.48        5.75           21508.020   1752.360    13952.180 
1048576    2097152         25165824          1000      8238.685    0.25        3.05           26978.620   4753.300    14556.020 

