the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.220       0.080       0.100     
2          2               16                1000      0.102       0.02        0.16           0.280       0.060       0.120     
4          4               32                1000      0.119       0.03        0.27           0.220       0.100       0.180     
8          8               64                1000      0.117       0.07        0.55           0.260       0.100       0.240     
16         16              128               1000      0.123       0.13        1.04           0.240       0.100       0.180     
32         32              256               1000      0.119       0.27        2.15           0.180       0.100       0.180     
64         64              512               1000      0.141       0.45        3.63           0.260       0.100       0.240     
128        128             1024              1000      0.127       1.01        8.09           0.460       0.100       0.240     
256        256             2048              1000      0.148       1.73        13.80          0.260       0.120       0.220     
512        512             4096              1000      0.136       3.76        30.09          0.240       0.120       0.180     
1024       1024            8192              1000      0.140       7.33        58.66          0.220       0.120       0.200     
2048       2048            16384             1000      0.143       14.32       114.53         0.260       0.120       0.220     
4096       4096            32768             1000      0.147       27.94       223.52         0.260       0.120       0.400     
8192       8192            65536             1000      0.149       55.11       440.84         0.300       0.120       0.200     
16384      16384           131072            1000      0.156       105.13      841.07         0.300       0.140       0.300     
32768      32768           262144            1000      0.158       207.81      1662.51        0.200       0.140       0.220     
65536      65536           524288            1000      0.166       395.03      3160.27        0.280       0.140       0.340     
131072     131072          1048576           1000      0.167       785.71      6285.67        0.280       0.140       0.360     
262144     262144          2097152           1000      0.178       1474.38     11795.01       0.280       0.140       0.260     
524288     524288          4194304           1000      0.179       2934.56     23476.46       0.200       0.160       0.220     
1048576    1048576         8388608           1000      0.179       5865.17     46921.40       0.240       0.160       0.440     

