the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.110       0.076       0.259     
2          2               16                1000      0.076       0.03        0.21           0.300       0.076       0.123     
4          4               32                1000      0.076       0.05        0.42           0.090       0.076       0.122     
8          8               64                1000      0.076       0.11        0.84           0.091       0.076       0.130     
16         16              128               1000      0.076       0.21        1.68           0.102       0.075       0.145     
32         32              256               1000      0.077       0.41        3.31           0.113       0.076       0.104     
64         64              512               1000      0.080       0.80        6.36           0.186       0.078       0.106     
128        128             1024              1000      0.094       1.36        10.91          0.305       0.088       0.143     
256        256             2048              1000      0.103       2.48        19.87          0.369       0.101       0.456     
512        512             4096              1000      0.139       3.68        29.46          0.355       0.131       0.310     
1024       1024            8192              1000      0.200       5.12        40.98          0.303       0.191       0.276     
2048       2048            16384             1000      0.448       4.57        36.59          0.479       0.422       0.643     
4096       4096            32768             1000      0.773       5.30        42.39          0.935       0.749       1.484     
8192       8192            65536             1000      1.208       6.78        54.25          1.301       1.179       2.041     
16384      16384           131072            1000      2.274       7.20        57.63          4.464       2.166       3.274     
32768      32768           262144            1000      5.899       5.56        44.44          7.851       5.282       6.204     
65536      65536           524288            1000      12.007      5.46        43.67          20.163      10.933      14.709    
131072     131072          1048576           1000      22.453      5.84        46.70          39.909      21.225      31.722    
262144     262144          2097152           1000      44.079      5.95        47.58          93.017      42.336      67.725    
524288     524288          4194304           1000      111.421     4.71        37.64          198.957     98.414      141.425   
1048576    1048576         8388608           1000      287.641     3.65        29.16          327.652     281.846     287.985   

