the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.298       0.02        0.05           0.656       0.294       1.792     
2          14              32                1000      0.299       0.05        0.11           0.570       0.296       0.600     
4          28              64                1000      0.325       0.09        0.20           0.655       0.299       1.135     
8          56              128               1000      0.317       0.18        0.40           0.555       0.305       0.568     
16         112             256               1000      0.352       0.32        0.73           0.628       0.318       1.256     
32         224             512               1000      0.358       0.62        1.43           0.634       0.346       0.925     
64         448             1024              1000      0.411       1.09        2.49           0.696       0.403       1.322     
128        896             2048              1000      0.534       1.68        3.84           0.734       0.520       1.128     
256        1792            4096              1000      0.794       2.26        5.16           1.233       0.755       1.884     
512        3584            8192              1000      1.244       2.88        6.58           1.735       1.236       2.366     
1024       7168            16384             1000      2.183       3.28        7.50           7.446       2.165       3.262     
2048       14336           32768             1000      4.084       3.51        8.02           9.888       4.034       4.992     
4096       28672           65536             1000      7.930       3.62        8.26           8.770       7.759       9.116     
8192       57344           131072            1000      15.921      3.60        8.23           22.505      15.417      16.297    
16384      114688          262144            1000      30.788      3.73        8.51           38.736      30.162      31.530    
32768      229376          524288            1000      60.566      3.79        8.66           66.430      60.113      61.896    
65536      458752          1048576           1000      120.185     3.82        8.72           126.147     119.712     122.435   
131072     917504          2097152           1000      240.970     3.81        8.70           249.595     240.009     245.028   
262144     1835008         4194304           1000      489.304     3.75        8.57           499.488     487.037     490.829   
524288     3670016         8388608           1000      988.556     3.71        8.49           1000.440    984.218     990.364   
1048576    7340032         16777216          1000      1949.878    3.76        8.60           1961.054    1944.643    1946.809  

