the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.221       0.03        0.11           0.303       0.210       0.634     
2          12              48                1000      0.223       0.05        0.22           0.430       0.211       0.542     
4          24              96                1000      0.226       0.11        0.43           0.260       0.214       0.483     
8          48              192               1000      0.228       0.21        0.84           0.492       0.216       0.650     
16         96              384               1000      0.232       0.41        1.66           0.278       0.220       0.420     
32         192             768               1000      0.243       0.79        3.15           0.517       0.229       0.518     
64         384             1536              1000      0.282       1.36        5.44           0.528       0.268       0.551     
128        768             3072              1000      0.357       2.15        8.62           0.410       0.340       0.596     
256        1536            6144              1000      0.507       3.03        12.11          0.564       0.488       0.706     
512        3072            12288             1000      0.821       3.74        14.96          1.182       0.790       1.082     
1024       6144            24576             1000      1.438       4.27        17.09          1.657       1.394       1.682     
2048       12288           49152             1000      2.667       4.61        18.43          7.452       2.605       2.876     
4096       24576           98304             1000      5.101       4.82        19.27          12.868      4.936       5.253     
8192       49152           196608            1000      10.005      4.91        19.65          16.237      9.467       10.032    
16384      98304           393216            1000      19.686      4.99        19.97          26.057      18.632      20.128    
32768      196608          786432            1000      39.196      5.02        20.06          44.429      37.269      39.352    
65536      393216          1572864           1000      77.784      5.06        20.22          84.237      74.111      77.297    
131072     786432          3145728           1000      156.747     5.02        20.07          165.997     152.663     157.082   
262144     1572864         6291456           1000      313.952     5.01        20.04          321.321     308.657     315.340   
524288     3145728         12582912          1000      624.865     5.03        20.14          639.091     595.483     626.112   
1048576    6291456         25165824          1000      1242.659    5.06        20.25          1265.905    1200.476    1256.649  

