the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.137       0.01        0.06           0.300       0.080       0.080     
2          2               16                1000      0.167       0.01        0.10           6.220       0.100       0.520     
4          4               32                1000      0.135       0.03        0.24           0.280       0.120       0.840     
8          8               64                1000      0.181       0.04        0.35           0.540       0.160       0.880     
16         16              128               1000      0.272       0.06        0.47           0.420       0.260       0.380     
32         32              256               1000      0.458       0.07        0.56           0.800       0.440       1.060     
64         64              512               1000      0.833       0.08        0.61           1.320       0.800       1.100     
128        128             1024              1000      1.563       0.08        0.66           9.480       1.520       1.880     
256        256             2048              1000      3.070       0.08        0.67           3.760       3.020       3.620     
512        512             4096              1000      6.029       0.08        0.68           13.860      5.980       6.440     
1024       1024            8192              1000      12.207      0.08        0.67           191.820     11.880      12.960    
2048       2048            16384             1000      24.132      0.08        0.68           59.380      23.940      25.000    
4096       4096            32768             1000      48.477      0.08        0.68           124.920     47.940      51.620    
8192       8192            65536             1000      97.010      0.08        0.68           139.880     96.280      97.920    
16384      16384           131072            1000      193.939     0.08        0.68           246.200     192.660     205.740   
32768      32768           262144            1000      387.238     0.08        0.68           410.420     385.640     387.460   
65536      65536           524288            1000      775.369     0.08        0.68           899.240     770.220     801.160   
131072     131072          1048576           1000      1669.410    0.08        0.63           1808.220    1544.280    1550.480  
262144     262144          2097152           1000      3104.199    0.08        0.68           3176.040    3084.080    3126.560  
524288     524288          4194304           1000      6414.855    0.08        0.65           6540.640    6389.920    6410.580  
1048576    1048576         8388608           1000      12835.810   0.08        0.65           12989.240   12798.040   12993.960 

