the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.076       0.08        0.32           0.302       0.074       0.287     
2          12              48                1000      0.078       0.15        0.62           0.315       0.076       0.232     
4          24              96                1000      0.080       0.30        1.20           0.309       0.079       0.141     
8          48              192               1000      0.083       0.58        2.31           0.308       0.082       0.126     
16         96              384               1000      0.091       1.06        4.23           0.309       0.090       0.187     
32         192             768               1000      0.108       1.78        7.10           0.319       0.106       0.137     
64         384             1536              1000      0.141       2.72        10.86          0.368       0.138       0.201     
128        768             3072              1000      0.209       3.68        14.71          0.442       0.204       0.289     
256        1536            6144              1000      0.345       4.45        17.81          0.574       0.338       0.364     
512        3072            12288             1000      0.617       4.98        19.90          0.840       0.608       0.620     
1024       6144            24576             1000      1.158       5.31        21.23          1.183       1.144       1.437     
2048       12288           49152             1000      2.229       5.51        22.05          2.434       2.210       2.415     
4096       24576           98304             1000      4.375       5.62        22.47          4.619       4.352       4.451     
8192       49152           196608            1000      8.691       5.66        22.62          12.803      8.649       8.764     
16384      98304           393216            1000      17.449      5.63        22.54          22.319      17.290      18.260    
32768      196608          786432            1000      34.609      5.68        22.72          39.755      34.481      34.922    
65536      393216          1572864           1000      69.069      5.69        22.77          73.474      68.906      69.130    
131072     786432          3145728           1000      138.276     5.69        22.75          143.310     137.895     140.790   
262144     1572864         6291456           1000      275.708     5.70        22.82          284.359     275.174     277.955   
524288     3145728         12582912          1000      552.123     5.70        22.79          561.092     550.896     552.828   
1048576    6291456         25165824          1000      1114.485    5.65        22.58          1124.210    1111.933    1113.950  

