the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.200       0.03        0.12           0.385       0.178       2.063     
2          12              48                1000      0.345       0.03        0.14           0.595       0.283       0.805     
4          24              96                1000      0.366       0.07        0.26           0.676       0.297       0.838     
8          48              192               1000      0.365       0.13        0.53           0.556       0.302       0.820     
16         96              384               1000      0.373       0.26        1.03           0.555       0.318       0.914     
32         192             768               1000      0.512       0.38        1.50           0.716       0.391       1.582     
64         384             1536              1000      0.870       0.44        1.77           1.195       0.695       4.019     
128        768             3072              1000      1.083       0.71        2.84           1.363       0.935       3.352     
256        1536            6144              1000      1.562       0.98        3.93           1.862       1.421       3.684     
512        3072            12288             1000      2.709       1.13        4.54           11.589      2.482       5.625     
1024       6144            24576             1000      5.564       1.10        4.42           14.466      5.187       9.849     
2048       12288           49152             1000      10.964      1.12        4.48           19.001      10.597      16.519    
4096       24576           98304             1000      22.328      1.10        4.40           23.665      21.592      27.152    
8192       49152           196608            1000      49.233      1.00        3.99           59.646      47.973      59.182    
16384      98304           393216            1000      126.880     0.77        3.10           140.488     123.353     133.643   
32768      196608          786432            1000      316.676     0.62        2.48           336.858     295.960     345.417   
65536      393216          1572864           1000      621.756     0.63        2.53           683.262     606.231     608.116   
131072     786432          3145728           1000      1784.038    0.44        1.76           1842.251    1751.046    1925.033  
262144     1572864         6291456           1000      3765.685    0.42        1.67           3799.804    3738.464    3815.912  
524288     3145728         12582912          1000      9305.274    0.34        1.35           9943.857    9264.178    9313.991  
1048576    6291456         25165824          1000      21466.178   0.29        1.17           21602.089   21367.283   21451.642 

