the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.059       0.05        0.07           0.060       0.040       0.120     
2          6               8                 1000      0.063       0.09        0.13           0.080       0.060       0.260     
4          12              16                1000      0.064       0.19        0.25           0.100       0.060       0.240     
8          24              32                1000      0.063       0.38        0.51           0.100       0.060       0.340     
16         48              64                1000      0.068       0.71        0.94           0.080       0.060       0.060     
32         96              128               1000      0.072       1.34        1.78           0.100       0.060       0.140     
64         192             256               1000      0.074       2.60        3.47           0.100       0.060       0.220     
128        384             512               1000      0.086       4.46        5.95           0.120       0.080       0.180     
256        768             1024              1000      0.108       7.10        9.47           0.140       0.100       0.200     
512        1536            2048              1000      0.152       10.13       13.51          0.200       0.140       0.420     
1024       3072            4096              1000      0.238       12.90       17.20          0.280       0.220       0.820     
2048       6144            8192              1000      0.412       14.92       19.90          0.440       0.400       1.740     
4096       12288           16384             1000      0.768       16.00       21.33          0.800       0.760       2.700     
8192       24576           32768             1000      1.573       15.63       20.83          1.600       1.560       5.660     
16384      49152           65536             1000      4.046       12.15       16.20          23.800      4.000       11.840    
32768      98304           131072            1000      7.893       12.45       16.61          18.880      7.840       22.480    
65536      196608          262144            1000      15.771      12.47       16.62          31.960      15.600      62.280    
131072     393216          524288            1000      32.300      12.17       16.23          84.080      31.100      98.320    
262144     786432          1048576           1000      79.200      9.93        13.24          303.960     62.300      259.140   
524288     1572864         2097152           1000      386.806     4.07        5.42           623.000     365.220     379.320   
1048576    3145728         4194304           1000      622.150     5.06        6.74           702.180     613.940     678.240   

