the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.095       0.06        0.25           0.326       0.089       0.347     
2          12              48                1000      0.102       0.12        0.47           0.133       0.097       0.487     
4          24              96                1000      0.132       0.18        0.73           0.171       0.129       0.248     
8          48              192               1000      0.163       0.29        1.18           0.245       0.159       0.373     
16         96              384               1000      0.229       0.42        1.68           0.359       0.224       0.620     
32         192             768               1000      0.377       0.51        2.04           0.608       0.367       0.914     
64         384             1536              1000      0.656       0.59        2.34           0.947       0.641       1.882     
128        768             3072              1000      1.236       0.62        2.49           1.959       1.211       3.212     
256        1536            6144              1000      2.596       0.59        2.37           4.845       2.558       6.502     
512        3072            12288             1000      5.695       0.54        2.16           10.490      5.610       13.538    
1024       6144            24576             1000      14.968      0.41        1.64           1406.093    13.349      26.247    
2048       12288           49152             1000      34.828      0.35        1.41           305.843     33.856      52.329    
4096       24576           98304             1000      90.730      0.27        1.08           144.361     88.876      104.538   
8192       49152           196608            1000      197.635     0.25        0.99           255.178     193.495     210.922   
16384      98304           393216            1000      404.224     0.24        0.97           432.918     399.380     415.653   
32768      196608          786432            1000      819.695     0.24        0.96           840.765     811.065     834.941   
65536      393216          1572864           1000      1649.338    0.24        0.95           1668.664    1633.410    1672.506  
131072     786432          3145728           1000      3325.945    0.24        0.95           3381.571    3309.057    3344.959  
262144     1572864         6291456           1000      6720.671    0.23        0.94           6764.242    6646.295    6713.558  
524288     3145728         12582912          1000      13543.023   0.23        0.93           14092.434   13387.070   13413.991 
1048576    6291456         25165824          1000      27302.162   0.23        0.92           28779.667   26820.701   27306.108 

