the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.096       0.03        0.04           0.220       0.060       0.120     
2          6               8                 1000      0.097       0.06        0.08           0.320       0.060       0.460     
4          12              16                1000      0.101       0.12        0.16           0.320       0.060       0.240     
8          24              32                1000      0.118       0.20        0.27           0.300       0.080       0.720     
16         48              64                1000      0.116       0.41        0.55           0.280       0.080       0.120     
32         96              128               1000      0.103       0.94        1.25           0.320       0.080       0.180     
64         192             256               1000      0.099       1.94        2.59           0.380       0.060       0.120     
128        384             512               1000      0.106       3.62        4.82           0.420       0.080       0.240     
256        768             1024              1000      0.137       5.61        7.48           0.480       0.120       0.220     
512        1536            2048              1000      0.190       8.09        10.79          0.340       0.160       0.520     
1024       3072            4096              1000      0.279       11.00       14.67          0.580       0.260       1.180     
2048       6144            8192              1000      0.544       11.29       15.05          0.940       0.500       1.780     
4096       12288           16384             1000      1.070       11.49       15.32          1.520       1.020       3.140     
8192       24576           32768             1000      2.133       11.52       15.37          2.760       2.080       5.340     
16384      49152           65536             1000      4.175       11.77       15.70          10.780      4.040       21.300    
32768      98304           131072            1000      8.095       12.14       16.19          15.280      7.920       42.060    
65536      196608          262144            1000      16.077      12.23       16.31          38.180      15.720      78.480    
131072     393216          524288            1000      32.904      11.95       15.93          135.740     31.280      158.800   
262144     786432          1048576           1000      267.540     2.94        3.92           338.400     250.360     261.160   
524288     1572864         2097152           1000      502.435     3.13        4.17           556.780     488.240     493.740   
1048576    3145728         4194304           1000      1009.656    3.12        4.15           1270.420    985.980     1004.520  

