the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.100       0.06        0.24           0.138       0.084       0.702     
4          24              96                1000      0.099       0.24        0.97           0.143       0.090       0.142     
16         96              384               1000      0.105       0.92        3.67           0.138       0.096       0.294     
64         384             1536              1000      0.122       3.14        12.55          0.379       0.107       0.276     
256        1536            6144              1000      0.156       9.84        39.38          0.191       0.139       0.236     
1024       6144            24576             1000      0.343       17.91       71.63          0.577       0.318       0.509     
4096       24576           98304             1000      0.953       25.78       103.11         1.171       0.920       1.713     
16384      98304           393216            1000      4.086       24.06       96.24          5.141       4.002       5.110     
65536      393216          1572864           1000      23.675      16.61       66.44          198.454     23.091      33.742    
262144     1572864         6291456           1000      195.424     8.05        32.19          241.295     192.610     207.489   
1048576    6291456         25165824          1000      963.014     6.53        26.13          998.962     933.266     975.135   

