the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.307       0.074       0.123     
2          4               32                1000      0.076       0.05        0.42           0.113       0.076       0.406     
4          8               64                1000      0.083       0.10        0.77           0.115       0.082       0.144     
8          16              128               1000      0.078       0.21        1.64           0.082       0.077       0.208     
16         32              256               1000      0.082       0.39        3.13           0.309       0.080       0.252     
32         64              512               1000      0.089       0.72        5.77           0.136       0.088       0.155     
64         128             1024              1000      0.105       1.22        9.80           0.223       0.102       0.430     
128        256             2048              1000      0.134       1.90        15.23          0.356       0.131       0.208     
256        512             4096              1000      0.196       2.61        20.91          0.247       0.190       0.374     
512        1024            8192              1000      0.311       3.30        26.37          0.399       0.307       0.598     
1024       2048            16384             1000      0.546       3.75        30.02          0.585       0.541       0.906     
2048       4096            32768             1000      1.027       3.99        31.92          9.832       1.007       1.325     
4096       8192            65536             1000      1.961       4.18        33.41          2.166       1.942       2.419     
8192       16384           131072            1000      6.459       2.54        20.29          2585.250    3.828       4.341     
16384      32768           262144            1000      8.076       4.06        32.46          8.662       7.715       9.851     
32768      65536           524288            1000      16.034      4.09        32.70          24.856      15.365      20.684    
65536      131072          1048576           1000      31.153      4.21        33.66          70.522      30.281      42.960    
131072     262144          2097152           1000      61.518      4.26        34.09          83.314      60.232      81.564    
262144     524288          4194304           1000      162.581     3.22        25.80          170.203     152.474     171.448   
524288     1048576         8388608           1000      348.916     3.01        24.04          394.451     344.230     348.538   
1048576    2097152         16777216          1000      977.299     2.15        17.17          1042.733    968.869     993.883   

