the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.104       0.07        0.15           0.119       0.093       0.226     
2          14              32                1000      0.105       0.13        0.30           0.140       0.102       0.357     
4          28              64                1000      0.107       0.26        0.60           0.143       0.100       0.221     
8          56              128               1000      0.102       0.55        1.25           0.122       0.101       0.138     
16         112             256               1000      0.105       1.06        2.43           0.276       0.105       0.203     
32         224             512               1000      0.109       2.05        4.69           0.152       0.101       0.219     
64         448             1024              1000      0.125       3.59        8.19           0.162       0.123       0.242     
128        896             2048              1000      0.162       5.52        12.63          0.211       0.160       0.203     
256        1792            4096              1000      0.237       7.58        17.32          0.329       0.230       0.275     
512        3584            8192              1000      0.381       9.40        21.48          0.461       0.375       0.572     
1024       7168            16384             1000      0.675       10.61       24.26          0.758       0.668       0.709     
2048       14336           32768             1000      1.263       11.35       25.95          4.897       1.253       1.312     
4096       28672           65536             1000      2.452       11.69       26.72          9.360       2.433       2.727     
8192       57344           131072            1000      4.819       11.90       27.20          5.025       4.765       5.208     
16384      114688          262144            1000      9.542       12.02       27.47          18.640      9.430       10.142    
32768      229376          524288            1000      18.859      12.16       27.80          23.440      18.757      19.579    
65536      458752          1048576           1000      37.478      12.24       27.98          41.632      37.385      41.204    
131072     917504          2097152           1000      74.778      12.27       28.05          79.449      74.632      83.756    
262144     1835008         4194304           1000      150.686     12.18       27.83          163.854     149.342     179.354   
524288     3670016         8388608           1000      379.830     9.66        22.09          397.838     375.566     386.061   
1048576    7340032         16777216          1000      824.697     8.90        20.34          836.023     819.033     835.067   

