the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.282       0.00        0.01           0.880       0.220       0.340     
2          2               8                 1000      0.271       0.01        0.03           0.420       0.220       0.760     
4          4               16                1000      0.275       0.01        0.06           0.640       0.220       0.680     
8          8               32                1000      0.280       0.03        0.11           0.480       0.220       0.820     
16         16              64                1000      0.293       0.05        0.22           0.460       0.260       0.800     
32         32              128               1000      0.331       0.10        0.39           0.520       0.300       0.500     
64         64              256               1000      0.449       0.14        0.57           9.360       0.400       0.700     
128        128             512               1000      0.603       0.21        0.85           11.520      0.540       1.100     
256        256             1024              1000      0.920       0.28        1.11           1.240       0.880       1.060     
512        512             2048              1000      1.560       0.33        1.31           10.400      1.500       1.760     
1024       1024            4096              1000      2.862       0.36        1.43           12.100      2.800       3.140     
2048       2048            8192              1000      5.425       0.38        1.51           11.540      5.380       5.560     
4096       4096            16384             1000      10.567      0.39        1.55           21.080      10.480      10.720    
8192       8192            32768             1000      20.881      0.39        1.57           33.060      20.740      20.960    
16384      16384           65536             1000      41.315      0.40        1.59           52.580      41.220      42.020    
32768      32768           131072            1000      82.444      0.40        1.59           90.300      82.180      83.100    
65536      65536           262144            1000      164.445     0.40        1.59           173.220     164.100     182.760   
131072     131072          524288            1000      328.625     0.40        1.60           343.940     327.960     340.160   
262144     262144          1048576           1000      677.323     0.39        1.55           695.140     670.320     671.300   
524288     524288          2097152           1000      1324.342    0.40        1.58           1353.680    1316.580    1336.900  
1048576    1048576         4194304           1000      2725.452    0.38        1.54           2747.220    2700.360    2699.040  

