the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.090       0.074       0.131     
2          4               32                1000      0.075       0.05        0.43           0.084       0.075       0.282     
4          8               64                1000      0.075       0.11        0.85           0.083       0.075       0.479     
8          16              128               1000      0.077       0.21        1.66           0.086       0.076       0.134     
16         32              256               1000      0.082       0.39        3.14           0.095       0.081       0.285     
32         64              512               1000      0.095       0.67        5.39           0.110       0.093       0.353     
64         128             1024              1000      0.115       1.11        8.90           0.130       0.113       0.463     
128        256             2048              1000      0.155       1.65        13.21          0.169       0.154       0.286     
256        512             4096              1000      0.237       2.16        17.28          0.248       0.237       0.290     
512        1024            8192              1000      0.399       2.57        20.53          0.408       0.399       0.700     
1024       2048            16384             1000      0.725       2.82        22.59          0.736       0.725       1.029     
2048       4096            32768             1000      1.382       2.96        23.71          1.396       1.379       1.833     
4096       8192            65536             1000      2.681       3.06        24.44          2.687       2.681       3.069     
8192       16384           131072            1000      5.339       3.07        24.55          13.911      5.304       6.892     
16384      32768           262144            1000      10.498      3.12        24.97          20.518      10.335      11.557    
32768      65536           524288            1000      21.845      3.00        24.00          30.305      21.323      23.905    
65536      131072          1048576           1000      44.161      2.97        23.74          61.180      43.198      46.821    
131072     262144          2097152           1000      89.025      2.94        23.56          106.833     86.960      102.337   
262144     524288          4194304           1000      184.049     2.85        22.79          225.247     179.255     225.437   
524288     1048576         8388608           1000      372.042     2.82        22.55          460.941     360.834     375.452   
1048576    2097152         16777216          1000      749.835     2.80        22.37          910.415     726.531     1104.589  

