the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.085       0.01        0.09           0.240       0.040       0.080     
2          2               16                1000      0.075       0.03        0.21           0.120       0.040       0.060     
4          4               32                1000      0.077       0.05        0.42           0.240       0.040       0.060     
8          8               64                1000      0.072       0.11        0.88           0.100       0.040       0.160     
16         16              128               1000      0.083       0.19        1.55           0.260       0.040       0.120     
32         32              256               1000      0.100       0.32        2.56           0.240       0.040       0.120     
64         64              512               1000      0.111       0.58        4.62           0.240       0.060       0.340     
128        128             1024              1000      0.124       1.03        8.26           7.140       0.080       0.600     
256        256             2048              1000      0.145       1.77        14.13          0.320       0.120       0.360     
512        512             4096              1000      0.255       2.00        16.03          0.600       0.200       1.120     
1024       1024            8192              1000      0.433       2.37        18.94          0.840       0.400       0.840     
2048       2048            16384             1000      0.815       2.51        20.11          1.320       0.760       2.280     
4096       4096            32768             1000      1.663       2.46        19.70          2.880       1.620       4.020     
8192       8192            65536             1000      3.285       2.49        19.95          58.180      3.160       11.040    
16384      16384           131072            1000      6.297       2.60        20.81          14.360      6.220       20.720    
32768      32768           262144            1000      13.018      2.52        20.14          42.160      12.240      45.800    
65536      65536           524288            1000      28.097      2.33        18.66          93.080      24.540      89.000    
131072     131072          1048576           1000      177.410     0.74        5.91           208.860     155.160     173.200   
262144     262144          2097152           1000      380.779     0.69        5.51           439.560     373.120     377.880   
524288     524288          4194304           1000      798.383     0.66        5.25           969.500     788.200     805.400   
1048576    1048576         8388608           1000      1033.374    1.01        8.12           1365.880    1011.880    1024.880  

