the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.050       0.04        0.32           0.060       0.040       0.100     
2          4               32                1000      0.053       0.08        0.61           0.060       0.040       0.260     
4          8               64                1000      0.055       0.15        1.17           0.060       0.040       0.160     
8          16              128               1000      0.056       0.28        2.28           0.060       0.040       0.180     
16         32              256               1000      0.289       0.11        0.89           0.980       0.060       0.180     
32         64              512               1000      0.083       0.77        6.20           0.100       0.080       0.280     
64         128             1024              1000      2.697       0.05        0.38           12.460      1.480       1.680     
128        256             2048              1000      0.405       0.63        5.06           19.920      0.260       1.880     
256        512             4096              1000      0.262       1.96        15.66          0.280       0.260       0.680     
512        1024            8192              1000      0.440       2.33        18.62          0.460       0.440       0.900     
1024       2048            16384             1000      4.423       0.46        3.70           59.420      3.700       5.220     
2048       4096            32768             1000      4.539       0.90        7.22           105.900     3.300       6.460     
4096       8192            65536             1000      11.182      0.73        5.86           238.180     6.020       10.440    
8192       16384           131072            1000      22.146      0.74        5.92           526.040     9.060       23.000    
16384      32768           262144            1000      40.270      0.81        6.51           1038.760    15.800      32.980    
32768      65536           524288            1000      455.093     0.14        1.15           1949.700    27.620      74.060    
65536      131072          1048576           1000      720.477     0.18        1.46           3949.800    49.300      140.380   
131072     262144          2097152           1000      699.440     0.37        3.00           6718.940    103.600     285.860   
262144     524288          4194304           1000      369.916     1.42        11.34          4231.380    326.200     592.320   
524288     1048576         8388608           1000      1180.811    0.89        7.10           17175.780   738.620     825.840   
1048576    2097152         16777216          1000      1644.910    1.27        10.20          3872.080    1623.880    2528.420  

