the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.408       0.00        0.02           0.860       0.340       0.660     
2          2               16                1000      0.410       0.00        0.04           0.600       0.340       1.080     
4          4               32                1000      0.413       0.01        0.08           0.900       0.340       0.720     
8          8               64                1000      0.423       0.02        0.15           0.900       0.340       0.940     
16         16              128               1000      0.433       0.04        0.30           0.840       0.360       0.700     
32         32              256               1000      0.459       0.07        0.56           0.740       0.400       0.960     
64         64              512               1000      0.520       0.12        0.98           8.280       0.440       0.580     
128        128             1024              1000      0.616       0.21        1.66           7.280       0.540       1.140     
256        256             2048              1000      0.809       0.32        2.53           8.880       0.740       1.100     
512        512             4096              1000      1.208       0.42        3.39           1.740       1.120       1.780     
1024       1024            8192              1000      1.997       0.51        4.10           9.940       1.920       2.820     
2048       2048            16384             1000      3.538       0.58        4.63           5.520       3.440       4.700     
4096       4096            32768             1000      6.632       0.62        4.94           19.120      6.500       8.740     
8192       8192            65536             1000      13.257      0.62        4.94           20.020      12.820      18.620    
16384      16384           131072            1000      25.577      0.64        5.12           33.200      25.280      35.680    
32768      32768           262144            1000      50.377      0.65        5.20           80.720      49.840      82.460    
65536      65536           524288            1000      103.048     0.64        5.09           158.300     99.980      169.740   
131072     131072          1048576           1000      241.189     0.54        4.35           266.020     231.840     251.020   
262144     262144          2097152           1000      477.118     0.55        4.40           1338.000    465.640     450.000   
524288     524288          4194304           1000      889.789     0.59        4.71           1190.240    876.760     862.640   
1048576    1048576         8388608           1000      1650.606    0.64        5.08           1947.140    1638.000    2055.340  

