the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.262       0.00        0.03           0.460       0.240       1.500     
2          2               16                1000      0.281       0.01        0.06           1.000       0.260       1.620     
4          4               32                1000      0.263       0.02        0.12           0.700       0.240       1.400     
8          8               64                1000      0.285       0.03        0.22           0.480       0.260       1.020     
16         16              128               1000      0.302       0.05        0.42           0.600       0.280       1.220     
32         32              256               1000      0.315       0.10        0.81           5.700       0.280       1.240     
64         64              512               1000      0.365       0.18        1.40           0.700       0.340       1.000     
128        128             1024              1000      0.485       0.26        2.11           0.640       0.440       1.320     
256        256             2048              1000      0.758       0.34        2.70           8.880       0.720       2.080     
512        512             4096              1000      1.226       0.42        3.34           1.700       1.180       2.760     
1024       1024            8192              1000      2.342       0.44        3.50           9.900       2.060       4.400     
2048       2048            16384             1000      4.157       0.49        3.94           4.800       3.860       7.820     
4096       4096            32768             1000      7.633       0.54        4.29           16.760      7.400       15.280    
8192       8192            65536             1000      14.800      0.55        4.43           24.300      14.660      28.340    
16384      16384           131072            1000      29.450      0.56        4.45           150.160     28.900      62.060    
32768      32768           262144            1000      60.826      0.54        4.31           137.200     57.660      145.900   
65536      65536           524288            1000      339.056     0.19        1.55           378.920     324.680     357.480   
131072     131072          1048576           1000      853.085     0.15        1.23           1066.820    835.040     1102.600  
262144     262144          2097152           1000      1833.022    0.14        1.14           1951.600    1809.160    1786.720  
524288     524288          4194304           1000      4159.063    0.13        1.01           4716.140    4131.980    4157.620  
1048576    1048576         8388608           1000      8431.485    0.12        0.99           8521.540    8371.780    8416.240  

