the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.078       0.08        0.31           0.311       0.075       0.129     
2          12              48                1000      0.078       0.15        0.62           0.302       0.075       0.317     
4          24              96                1000      0.077       0.31        1.25           0.297       0.075       0.133     
8          48              192               1000      0.078       0.62        2.47           0.079       0.076       0.111     
16         96              384               1000      0.082       1.16        4.66           0.354       0.081       0.306     
32         192             768               1000      0.093       2.07        8.28           0.304       0.091       0.107     
64         384             1536              1000      0.111       3.47        13.90          0.318       0.109       0.167     
128        768             3072              1000      0.144       5.33        21.30          0.164       0.143       0.173     
256        1536            6144              1000      0.275       5.58        22.33          0.537       0.214       0.395     
512        3072            12288             1000      0.391       7.86        31.42          0.686       0.354       0.509     
1024       6144            24576             1000      0.640       9.60        38.39          0.786       0.631       0.644     
2048       12288           49152             1000      1.198       10.26       41.04          1.498       1.188       1.596     
4096       24576           98304             1000      2.323       10.58       42.32          7.844       2.299       3.124     
8192       49152           196608            1000      4.890       10.05       40.21          5.554       4.528       6.185     
16384      98304           393216            1000      9.836       9.99        39.98          15.374      9.496       11.072    
32768      196608          786432            1000      23.061      8.53        34.10          25.337      21.936      21.001    
65536      393216          1572864           1000      40.634      9.68        38.71          49.921      40.046      41.754    
131072     786432          3145728           1000      76.413      10.29       41.17          81.874      75.595      81.319    
262144     1572864         6291456           1000      150.435     10.46       41.82          179.316     147.125     160.107   
524288     3145728         12582912          1000      320.764     9.81        39.23          328.190     317.570     323.629   
1048576    6291456         25165824          1000      661.489     9.51        38.04          672.166     651.506     661.398   

