the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.081       0.09        0.20           0.307       0.077       0.306     
2          14              32                1000      0.083       0.17        0.39           0.301       0.079       0.218     
4          28              64                1000      0.083       0.34        0.77           0.305       0.080       0.178     
8          56              128               1000      0.088       0.64        1.46           0.316       0.086       0.109     
16         112             256               1000      0.102       1.10        2.52           0.325       0.100       0.166     
32         224             512               1000      0.130       1.72        3.92           0.350       0.130       0.273     
64         448             1024              1000      0.189       2.37        5.41           0.401       0.188       0.245     
128        896             2048              1000      0.305       2.93        6.70           0.521       0.303       0.409     
256        1792            4096              1000      0.539       3.32        7.59           0.757       0.537       0.620     
512        3584            8192              1000      1.006       3.56        8.15           1.223       1.003       1.053     
1024       7168            16384             1000      1.939       3.70        8.45           2.170       1.936       2.078     
2048       14336           32768             1000      3.813       3.76        8.59           4.049       3.807       3.862     
4096       28672           65536             1000      7.578       3.78        8.65           13.185      7.532       7.822     
8192       57344           131072            1000      15.025      3.82        8.72           20.568      14.982      15.364    
16384      114688          262144            1000      29.947      3.83        8.75           34.865      29.911      30.434    
32768      229376          524288            1000      59.761      3.84        8.77           64.718      59.700      60.315    
65536      458752          1048576           1000      119.489     3.84        8.78           126.969     119.337     121.049   
131072     917504          2097152           1000      239.532     3.83        8.76           246.925     238.784     242.114   
262144     1835008         4194304           1000      488.439     3.76        8.59           498.601     486.021     490.337   
524288     3670016         8388608           1000      997.098     3.68        8.41           1006.719    993.126     1005.416  
1048576    7340032         16777216          1000      1951.669    3.76        8.60           1961.834    1946.999    1949.752  

