the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.169       0.04        0.14           0.344       0.158       0.946     
4          24              96                1000      0.210       0.11        0.46           0.421       0.198       0.602     
16         96              384               1000      0.304       0.32        1.26           0.471       0.290       0.440     
64         384             1536              1000      0.482       0.80        3.19           0.737       0.453       0.936     
256        1536            6144              1000      0.890       1.73        6.90           1.200       0.851       1.136     
1024       6144            24576             1000      1.913       3.21        12.85          2.183       1.849       2.151     
4096       24576           98304             1000      5.718       4.30        17.19          6.206       5.579       6.795     
16384      98304           393216            1000      37.541      2.62        10.47          43.366      36.916      43.011    
65536      393216          1572864           1000      173.439     2.27        9.07           181.043     169.758     180.761   
262144     1572864         6291456           1000      1259.959    1.25        4.99           1380.194    1133.595    1357.593  
1048576    6291456         25165824          1000      6088.200    1.03        4.13           6548.332    5715.046    6130.200  

