the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.146       0.01        0.03           0.271       0.143       0.373     
2          2               8                 1000      0.146       0.01        0.05           0.192       0.142       0.246     
4          4               16                1000      0.150       0.03        0.11           0.207       0.148       0.273     
8          8               32                1000      0.156       0.05        0.20           0.386       0.156       0.465     
16         16              64                1000      0.168       0.10        0.38           0.209       0.165       0.306     
32         32              128               1000      0.196       0.16        0.65           0.265       0.192       0.389     
64         64              256               1000      0.241       0.27        1.06           0.476       0.239       0.493     
128        128             512               1000      0.339       0.38        1.51           0.496       0.336       0.472     
256        256             1024              1000      0.511       0.50        2.01           0.652       0.509       0.646     
512        512             2048              1000      0.894       0.57        2.29           0.950       0.889       1.007     
1024       1024            4096              1000      1.619       0.63        2.53           1.856       1.613       2.075     
2048       2048            8192              1000      2.999       0.68        2.73           3.058       2.992       3.180     
4096       4096            16384             1000      5.816       0.70        2.82           13.344      5.794       6.143     
8192       8192            32768             1000      11.392      0.72        2.88           15.855      11.380      11.628    
16384      16384           65536             1000      22.547      0.73        2.91           27.820      22.531      22.694    
32768      32768           131072            1000      44.950      0.73        2.92           50.542      44.897      45.154    
65536      65536           262144            1000      89.808      0.73        2.92           96.690      89.602      89.943    
131072     131072          524288            1000      179.336     0.73        2.92           187.142     178.994     179.179   
262144     262144          1048576           1000      358.068     0.73        2.93           365.667     357.703     358.018   
524288     524288          2097152           1000      715.698     0.73        2.93           724.076     715.180     715.695   
1048576    1048576         4194304           1000      1431.426    0.73        2.93           1439.360    1430.230    1430.878  

