the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.096       0.06        0.25           0.200       0.040       0.080     
2          12              48                1000      0.103       0.12        0.47           0.200       0.040       0.420     
4          24              96                1000      0.110       0.22        0.87           0.200       0.040       0.320     
8          48              192               1000      0.109       0.44        1.76           0.120       0.060       0.120     
16         96              384               1000      0.113       0.85        3.39           0.200       0.060       0.200     
32         192             768               1000      0.116       1.65        6.62           6.380       0.080       0.240     
64         384             1536              1000      0.151       2.55        10.20          0.240       0.120       0.180     
128        768             3072              1000      0.211       3.65        14.59          0.320       0.180       0.480     
256        1536            6144              1000      0.356       4.32        17.27          0.440       0.340       0.420     
512        3072            12288             1000      0.683       4.50        17.99          0.820       0.640       1.020     
1024       6144            24576             1000      1.242       4.95        19.79          2.000       1.200       3.200     
2048       12288           49152             1000      2.503       4.91        19.64          3.040       2.440       3.700     
4096       24576           98304             1000      4.759       5.16        20.66          11.000      4.640       7.380     
8192       49152           196608            1000      9.302       5.28        21.14          16.560      9.140       14.620    
16384      98304           393216            1000      18.440      5.33        21.32          41.500      18.120      36.660    
32768      196608          786432            1000      36.618      5.37        21.48          82.080      36.160      94.740    
65536      393216          1572864           1000      103.267     3.81        15.23          186.700     95.080      170.180   
131072     786432          3145728           1000      273.813     2.87        11.49          304.900     264.920     236.460   
262144     1572864         6291456           1000      500.831     3.14        12.56          656.140     491.180     468.120   
524288     3145728         12582912          1000      882.914     3.56        14.25          946.560     871.720     868.440   
1048576    6291456         25165824          1000      1711.409    3.68        14.70          1791.800    1696.000    1720.600  

