the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.077       0.01        0.21           0.280       0.040       0.060     
2          2               32                1000      0.077       0.03        0.42           0.180       0.040       0.080     
4          4               64                1000      0.078       0.05        0.82           0.140       0.040       0.280     
8          8               128               1000      0.095       0.08        1.34           0.180       0.040       0.400     
16         16              256               1000      0.095       0.17        2.70           0.180       0.060       0.300     
32         32              512               1000      0.091       0.35        5.61           0.200       0.080       0.160     
64         64              1024              1000      0.122       0.52        8.36           0.200       0.100       0.200     
128        128             2048              1000      0.169       0.76        12.15          0.360       0.140       0.480     
256        256             4096              1000      0.284       0.90        14.40          0.720       0.260       0.580     
512        512             8192              1000      0.512       1.00        16.02          12.420      0.440       0.840     
1024       1024            16384             1000      0.964       1.06        16.99          1.260       0.900       1.240     
2048       2048            32768             1000      1.826       1.12        17.95          2.040       1.660       2.340     
4096       4096            65536             1000      3.316       1.24        19.76          13.320      3.240       5.000     
8192       8192            131072            1000      6.471       1.27        20.26          54.060      6.340       10.360    
16384      16384           262144            1000      13.338      1.23        19.65          217.740     12.680      21.140    
32768      32768           524288            1000      25.583      1.28        20.49          46.480      25.080      50.220    
65536      65536           1048576           1000      51.213      1.28        20.47          183.340     50.020      87.100    
131072     131072          2097152           1000      271.684     0.48        7.72           298.380     192.920     197.600   
262144     262144          4194304           1000      472.510     0.55        8.88           507.300     462.460     450.760   
524288     524288          8388608           1000      1049.496    0.50        7.99           1079.420    1032.500    1012.080  
1048576    1048576         16777216          1000      2265.980    0.46        7.40           2300.720    2244.620    2260.220  

