the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.121       0.05        0.20           0.260       0.060       0.460     
2          12              48                1000      0.141       0.08        0.34           0.840       0.080       0.560     
4          24              96                1000      0.152       0.16        0.63           0.300       0.060       0.540     
8          48              192               1000      0.168       0.29        1.14           0.380       0.100       0.460     
16         96              384               1000      0.206       0.47        1.86           0.640       0.120       1.400     
32         192             768               1000      0.393       0.49        1.96           0.860       0.300       1.720     
64         384             1536              1000      0.962       0.40        1.60           2.100       0.900       5.200     
128        768             3072              1000      1.639       0.47        1.87           2.720       1.380       4.860     
256        1536            6144              1000      2.932       0.52        2.10           38.980      2.500       9.440     
512        3072            12288             1000      5.239       0.59        2.35           30.880      4.860       17.120    
1024       6144            24576             1000      11.353      0.54        2.16           273.360     10.600      34.300    
2048       12288           49152             1000      23.480      0.52        2.09           44.180      22.420      63.840    
4096       24576           98304             1000      51.779      0.47        1.90           105.320     50.480      118.000   
8192       49152           196608            1000      131.745     0.37        1.49           190.440     129.500     270.680   
16384      98304           393216            1000      356.420     0.28        1.10           701.480     336.280     703.380   
32768      196608          786432            1000      1540.893    0.13        0.51           2474.360    1484.760    2176.320  
65536      393216          1572864           1000      5893.718    0.07        0.27           8379.700    5055.400    5479.360  
131072     786432          3145728           1000      15368.557   0.05        0.20           20897.400   14799.200   15517.720 
262144     1572864         6291456           1000      43295.079   0.04        0.15           58961.640   41498.980   43666.200 
524288     3145728         12582912          1000      98499.774   0.03        0.13           143102.640  96491.020   97268.960 
1048576    6291456         25165824          1000      195882.343  0.03        0.13           281213.000  182356.400  183659.540

