the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.105       0.01        0.08           0.191       0.092       0.172     
2          2               16                1000      0.114       0.02        0.14           0.284       0.099       0.142     
4          4               32                1000      0.121       0.03        0.26           0.211       0.108       0.289     
8          8               64                1000      0.140       0.06        0.46           0.170       0.123       0.180     
16         16              128               1000      0.144       0.11        0.89           0.217       0.136       0.588     
32         32              256               1000      0.206       0.16        1.24           0.376       0.195       0.301     
64         64              512               1000      0.328       0.20        1.56           0.382       0.319       0.436     
128        128             1024              1000      0.575       0.22        1.78           0.615       0.562       0.678     
256        256             2048              1000      1.067       0.24        1.92           1.250       1.060       1.164     
512        512             4096              1000      2.052       0.25        2.00           2.366       2.040       2.338     
1024       1024            8192              1000      4.027       0.25        2.03           13.358      4.003       4.227     
2048       2048            16384             1000      7.952       0.26        2.06           8.220       7.927       8.080     
4096       4096            32768             1000      17.703      0.23        1.85           1899.762    15.784      15.936    
8192       8192            65536             1000      31.601      0.26        2.07           39.927      31.502      31.715    
16384      16384           131072            1000      63.413      0.26        2.07           311.185     63.008      64.712    
32768      32768           262144            1000      126.618     0.26        2.07           197.150     126.003     264.321   
65536      65536           524288            1000      252.887     0.26        2.07           305.278     251.845     254.338   
131072     131072          1048576           1000      504.658     0.26        2.08           528.739     503.105     505.852   
262144     262144          2097152           1000      1009.559    0.26        2.08           1058.194    1006.560    1047.603  
524288     524288          4194304           1000      2029.186    0.26        2.07           2143.988    2014.291    2118.366  
1048576    1048576         8388608           1000      4249.133    0.25        1.97           4369.519    4220.761    4257.800  

