the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.104       0.06        0.23           0.340       0.040       0.100     
2          12              48                1000      0.135       0.09        0.35           0.480       0.060       0.280     
4          24              96                1000      0.127       0.19        0.76           0.420       0.060       0.420     
8          48              192               1000      0.135       0.36        1.43           0.420       0.060       0.420     
16         96              384               1000      0.095       1.01        4.05           0.140       0.040       0.300     
32         192             768               1000      0.104       1.85        7.40           0.280       0.060       0.240     
64         384             1536              1000      0.132       2.92        11.66          0.300       0.100       0.360     
128        768             3072              1000      0.168       4.58        18.30          0.380       0.140       0.380     
256        1536            6144              1000      0.263       5.84        23.35          0.440       0.220       0.660     
512        3072            12288             1000      0.407       7.54        30.18          0.760       0.380       0.940     
1024       6144            24576             1000      0.768       8.00        31.99          1.540       0.720       1.560     
2048       12288           49152             1000      1.466       8.38        33.52          3.720       1.420       3.440     
4096       24576           98304             1000      3.125       7.86        31.46          4.660       2.920       8.880     
8192       49152           196608            1000      5.800       8.47        33.90          7.760       5.500       14.820    
16384      98304           393216            1000      11.133      8.83        35.32          37.940      10.780      30.820    
32768      196608          786432            1000      22.834      8.61        34.44          65.640      21.380      64.240    
65536      393216          1572864           1000      74.174      5.30        21.20          135.240     63.460      106.880   
131072     786432          3145728           1000      243.497     3.23        12.92          273.060     235.600     205.200   
262144     1572864         6291456           1000      452.372     3.48        13.91          503.920     432.340     409.640   
524288     3145728         12582912          1000      805.102     3.91        15.63          950.160     792.400     792.340   
1048576    6291456         25165824          1000      1569.349    4.01        16.04          1834.380    1549.740    1580.620  

